refs,hyps,same_indices,random_indices,same_index_bleu1,different_index_bleu1,same_index_bleu2,different_index_bleu2,same_index_bleu3,different_index_bleu3,same_index_bleu4,different_index_bleu4,same_index_rouge,different_index_rouge,same_index_bert,different_index_bert,same_index_bleurt,different_index_bleurt
sonst zieht das regengebiet nach osten .,"{'von nordwesten breitet sich der regen dann langsam richtung osten und südosten aus am nachmittag gibt es dann einzelne gewitterschauer .', '12December_2011_Monday_heute-5811'}","(419, 419)","[134, 242]",9.523809523809524,9.090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,10.204081632614031,10.03798155174875,71.84167504310608,68.2708740234375,0.3496817350387573,0.2206421047449112
am montag scheint verbreitet die sonne richtung küsten und alpen ist es wolkiger aber es regnet nur vereinzelt .,"{'25March_2011_Friday_tagesschau-5828', 'am montag scheint wieder verbreitet die sonne von den küsten bis zu den alpen sind auch mal dichtere wolken unterwegs die aber nur vereinzelt schauer bringen .'}","(420, 420)","[221, 45]",44.44444444444444,4.489580601104416,29.235267310234306,0.0,18.980225814672025,0.0,0.0,0.0,49.28038580356276,5.580072570357991,79.31514382362366,68.90189051628113,0.5651043057441711,0.34008514881134033
jetzt wünsche ich ihnen noch einen schönen abend .,"{'09November_2010_Tuesday_heute-5840', 'jetzt wünsche ich ihnen noch einen schönen abend .'}","(421, 421)","[276, 596]",100.00000000000004,19.999999999999996,100.00000000000004,0.0,100.00000000000004,0.0,100.00000000000004,0.0,99.99999999994999,20.936957779003677,99.99999403953552,66.11384749412537,0.9782920479774475,0.20489543676376343
es bläst ein mäßiger im norden mitunter frischer an der küste auch starker wind aus südwest bis west .,"{'der wind weht schwach bis mäßig an der küste teilweise frisch mit starken bis stürmischen böen aus südwest bis süd .', '28August_2009_Friday_tagesschau-5878'}","(422, 422)","[578, 10]",38.09523809523809,13.333333333333334,27.602622373694164,0.0,20.016694498569557,0.0,0.0,0.0,34.82630272946957,14.912280701687514,79.13814783096313,64.6338403224945,0.5333883166313171,0.36676114797592163
im norden sind auch stürmische böen möglich .,"{'28August_2009_Friday_tagesschau-5879', 'dort auch starke bis stürmische böen .'}","(423, 423)","[448, 531]",49.53587998572469,15.789473684210527,26.75243278791111,0.0,0.0,0.0,0.0,0.0,52.86549707598783,17.40081224610433,84.55806374549866,66.28805994987488,0.5148683786392212,0.3081722855567932
dort morgen bis zweiundzwanzig grad .,"{'sechzehn grad heute nacht an der sechzehn im breisgau bis zweiundzwanzig grad am oberrhein .', '28August_2009_Friday_tagesschau-5881'}","(424, 424)","[93, 261]",26.66666666666667,18.51851851851852,19.51800145897067,0.0,14.310092685025484,0.0,0.0,0.0,29.07268170421289,16.507936507867445,73.56123328208923,69.37353610992432,0.26224851608276367,0.22566130757331848
an der nordsee nur kühle sechzehn grad .,"{'an der nordsee bei sonne auch nur kühle sechzehn grad .', '28August_2009_Friday_tagesschau-5882'}","(425, 425)","[34, 316]",72.7272727272727,9.942659075715216,66.05782590758162,0.0,57.88357480954935,0.0,46.92470064105599,0.0,80.30385241447257,10.4684788894928,93.36698055267334,70.50608992576599,0.7075410485267639,0.3171823024749756
am sonntag im norden noch wolkig und vor allem in küstennähe einzelne schauer .,"{'28August_2009_Friday_tagesschau-5883', 'am sonntag im norden dichte wolken an den küsten einzelne schauer .'}","(426, 426)","[361, 641]",49.37810061861915,6.666666666666667,43.587769230845154,0.0,36.4045814541375,0.0,25.95438849059676,0.0,53.22003577814209,7.23104056430755,84.86550450325012,62.467122077941895,0.6075839400291443,0.2744123041629791
sonst viel sonnenschein .,"{'im übrigen land viel sonne .', '28August_2009_Friday_tagesschau-5884'}","(427, 427)","[190, 16]",33.333333333333336,18.75,0.0,0.0,0.0,0.0,0.0,0.0,37.14285714278808,19.824561403447365,80.2390992641449,59.575194120407104,0.5257493853569031,0.12405918538570404
am dienstag ziehen dann gegen abend von westen wieder zum teil kräftige schauer und gewitter heran .,"{'in der nacht breiten sich von westen schauer und gewitter aus .', '28August_2009_Friday_tagesschau-5886'}","(428, 428)","[476, 370]",32.96203151002218,16.666666666666668,24.34407362565826,9.901475429766744,15.749864574023983,0.0,0.0,0.0,39.12061436529363,18.61826697885863,80.94302415847778,72.40073680877686,0.5161360502243042,0.23121529817581177
ganz anders die trockene hitze über russland mit fünfunddreißig bis vierzig grad .,"{'09August_2010_Monday_heute-5890', 'und dort haben wir morgen auch trockenes sonniges wetter mit fünfunddreißig bis vierzig grad .'}","(429, 429)","[139, 105]",40.0,7.05401437408845,37.79644730092272,0.0,35.29172336459797,0.0,32.37722713145643,0.0,42.42641780324019,7.60286225399182,85.87286472320557,65.10294079780579,0.4424411654472351,0.3435474634170532
das bleibt auch noch in dieser woche so so dass die brände weiter schwelen werden .,"{'und so geht es eigentlich auch weiter in den nächsten tagen .', '09August_2010_Monday_heute-5891'}","(430, 430)","[509, 435]",29.855471273907888,33.333333333333336,0.0,20.412414523193153,0.0,0.0,0.0,0.0,20.60439560437691,33.333333333283335,73.82113933563232,68.16374063491821,0.45108580589294434,0.17234249413013458
bei uns wird es richtig frisch heute nacht im südosten da sind es zehn elf grad etwa .,"{'heute nacht im südosten frische zehn bis elf grad .', '09August_2010_Monday_heute-5892'}","(431, 431)","[42, 73]",35.94631712937771,7.357588823428846,26.792802880684558,0.0,20.053040933757124,0.0,15.083487713304484,0.0,49.64871194379755,11.111111111118518,82.55449533462524,66.70204401016235,0.614429771900177,0.22468456625938416
und nun die wettervorhersage für morgen donnerstag den siebzehnten dezember .,"{'16December_2009_Wednesday_tagesschau-5907', 'und nun die wettervorhersage für morgen donnerstag den siebzehnten dezember .'}","(432, 432)","[632, 595]",100.00000000000004,9.901430790994814,100.00000000000004,0.0,100.00000000000004,0.0,100.00000000000004,0.0,99.99999999994999,13.95044004744246,100.0,69.20384168624878,0.9439409375190735,0.2683987021446228
auch am tag viele wolken und einzelne flocken .,"{'auch am tag regnet es verbreitet .', '16December_2009_Wednesday_tagesschau-5912'}","(433, 433)","[586, 373]",42.94155960430207,8.333333333333332,32.79715789102869,0.0,25.28557067361726,0.0,0.0,0.0,48.50746268654467,9.285714285645225,76.8885612487793,68.51844787597656,0.2579234838485718,0.2455010712146759
im norden sowie ganz im westen schneit es auch mal stärker und es kann glatt werden .,"{'sonst schneit es hier und da etwas im westen kann es teilweise glatt werden .', '16December_2009_Wednesday_tagesschau-5913'}","(434, 434)","[335, 232]",58.344887936196514,3.6626392866284823,38.1956950544766,0.0,21.415416102469337,0.0,0.0,0.0,43.41216216212566,5.30589123867667,85.29029488563538,61.91011667251587,0.6634780168533325,0.09335869550704956
in der mitte lockert es auch mal auf .,"{'in der mitte auch mal klar .', '16December_2009_Wednesday_tagesschau-5914'}","(435, 435)","[417, 413]",64.41233940645306,13.333333333333334,49.195736836543034,0.0,33.13347087027162,0.0,0.0,0.0,72.76119402982826,14.704632384121577,84.55281853675842,68.46845149993896,0.3167930841445923,0.47702229022979736
die temperaturen sind außer jetzt im regen wo es ein bisschen kühler bleibt doch ganz erfreulich .,"{'und von der temperatur her kühlt es ab und an ab ein bisschen ab .', '04October_2010_Monday_heute-5953'}","(436, 436)","[556, 467]",23.337955174478605,27.272727272727277,12.078539318537526,0.0,0.0,0.0,0.0,0.0,24.806949806913313,18.961818961760375,72.28732109069824,66.12330675125122,0.312547504901886,0.13503287732601166
zusammen mit der schwül heißen luft sorgt es für zum teil heftige gewitter .,"{'09June_2010_Wednesday_tagesschau-5960', 'dazu kommt noch sehr warme luft die auch noch feucht heiße luft mit sich führt vereinzelt gewitter können sich entladen .'}","(437, 437)","[219, 588]",19.04761904761905,18.18181818181818,0.0,0.0,0.0,0.0,0.0,0.0,15.918367346869717,18.181818181768183,71.05479836463928,64.26795721054077,0.40509504079818726,0.11830415576696396
der deutsche wetterdienst hat entsprechende unwetterwarnungen herausgegeben .,"{'09June_2010_Wednesday_tagesschau-5961', 'der deutsche wetterdienst hat entsprechende unwetterwarnungen des deutschen wetterdienstes herausgegeben .'}","(438, 438)","[428, 361]",72.7272727272727,9.30058576283412,66.05782590758162,0.0,57.88357480954935,0.0,51.93071778680675,0.0,80.30385241447257,11.761965762194942,94.44617033004761,66.11568927764893,0.7664068937301636,0.18568938970565796
morgen vormittag bleibt von dem ganzen starken regen noch hier im osten einige gewitter hängen in brandenburg starker regen in vorpommern und an der ostsee .,"{'morgen vormittag regnet es noch kräftig im osten und südosten in brandenburg und in sachsen anfangs auch noch kräftiger .', '11May_2010_Tuesday_heute-5990'}","(439, 439)","[490, 217]",37.04091103408589,5.263157894736842,20.8151950335508,0.0,0.0,0.0,0.0,0.0,37.86362214574032,5.526918671218837,73.93541932106018,63.721638917922974,0.33969247341156006,0.26235365867614746
und so warm mit zwanzig grad wird es nicht mehr in den nächsten tagen .,"{'11May_2010_Tuesday_heute-5994', 'zwanzig grad sind die höchsttemperaturen in den nächsten tagen noch .'}","(440, 440)","[469, 533]",44.23643180720136,7.142857142857142,35.071747595354914,0.0,26.684496417030548,0.0,20.15767529554973,0.0,51.46621334464994,7.779141104227431,75.91016888618469,61.0123872756958,0.385104775428772,0.13001300394535065
denn im süden haben wir die schwül warme gewitterluft dabei ist es aber noch im süden sonnig .,"{'das hoch beschert dem süden deutschlands morgen schwül warme luft in der sich auch häufiger mal die sonne zeigt .', '25August_2010_Wednesday_heute-6005'}","(441, 441)","[61, 120]",24.999999999999996,18.710139700632354,11.470786693528089,0.0,0.0,0.0,0.0,0.0,20.936957779003677,19.314683442601666,75.6524384021759,68.82041692733765,0.37262433767318726,0.2220444232225418
dort kommen erst abends die gewitter an .,"{'gegen abend sind dort einzelne gewitter möglich .', '25August_2010_Wednesday_heute-6006'}","(442, 442)","[178, 116]",37.5,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,37.499999999950006,8.333333333283333,83.28588604927063,65.84784984588623,0.5534361004829407,0.20625612139701843
und nun die wettervorhersage für morgen donnerstag den achten april .,"{'und nun die wettervorhersage für morgen donnerstag den achten april .', '07April_2010_Wednesday_tagesschau-6024'}","(443, 443)","[255, 401]",100.00000000000004,10.000000000000002,100.00000000000004,0.0,100.00000000000004,0.0,100.00000000000004,0.0,99.99999999994999,10.671416402012161,100.0,65.23077487945557,0.9552684426307678,0.16484567523002625
und damit schönen guten abend meine damen und herren .,"{'24May_2011_Tuesday_heute-6062', 'ihnen einen schönen abend und machen sie es gut .'}","(444, 444)","[540, 12]",40.0,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,39.999999999950006,7.9852579851927885,69.36591863632202,62.52973675727844,0.380897581577301,0.13878776133060455
etwa südlich von spree und aller scheint dagegen die sonne strahlend und das tut sie morgen auch in süddeutschland .,"{'an der spree an der spree und im süden zeigt sich die sonne morgen am häufigsten .', '24May_2011_Tuesday_heute-6067'}","(445, 445)","[571, 186]",29.584356438458816,5.555555555555555,17.606213675812874,0.0,0.0,0.0,0.0,0.0,32.014249206194,6.140241624043568,72.08315134048462,63.19730281829834,0.29369455575942993,0.18460173904895782
und wir nehmen auch kontakt auf zu diesem hoch .,"{'und das wird sich auch in den nächsten tagen unter hochdruckeinfluss bemerkbar .', '24September_2009_Thursday_heute-6079'}","(446, 446)","[424, 227]",23.076923076923073,8.98657928234443,0.0,0.0,0.0,0.0,0.0,0.0,25.242414763773358,12.412177985952118,70.77392339706421,63.2064163684845,0.201164111495018,0.1563582867383957
allerdings erst am wochenende .,"{'24September_2009_Thursday_heute-6080', 'aber dann am samstag .'}","(447, 447)","[391, 347]",40.0,11.540662162550579,0.0,0.0,0.0,0.0,0.0,0.0,39.999999999950006,13.893495485524857,82.99811482429504,66.1633551120758,0.5935593843460083,0.12701737880706787
in dieser nacht fällt noch etwas regen im bayerischen wald .,"{'24September_2009_Thursday_heute-6081', 'an der elbe regnet es heute nacht zeitweise heute nacht gibt es im bayerischen wald noch etwas regen .'}","(448, 448)","[588, 247]",42.10526315789474,7.128759526633467,30.5887645160749,0.0,22.24513174589181,0.0,0.0,0.0,29.426129426063746,9.718741297691503,82.94362425804138,67.6906943321228,0.5734444260597229,0.35478466749191284
sonst aber funkeln oft die sterne oder es bildet sich nebel .,"{'24September_2009_Thursday_heute-6082', 'sonst zeigen sich teilweise die sterne und es bildet sich nebel .'}","(449, 449)","[14, 600]",66.66666666666669,9.090909090909093,55.04818825631805,0.0,44.96443130226094,0.0,37.70063804549471,0.0,66.66666666661666,10.027472527418132,91.49423837661743,66.57624840736389,0.6850801110267639,0.2641518712043762
die temperaturen sinken auf werte zwischen dreizehn und fünf grad .,"{'die temperaturen meist zwischen dreizehn und fünf grad .', '24September_2009_Thursday_heute-6083'}","(450, 450)","[597, 554]",71.1766580370496,8.333333333333332,65.37993517025205,0.0,58.04707572406972,0.0,52.899344348276884,0.0,78.44660194171955,8.94428152486229,89.40544724464417,63.80881667137146,0.6623925566673279,0.2294030338525772
morgen erwarten uns dann an der küste werte von siebzehn grad .,"{'dort morgen bis siebzehn an der küste frische siebzehn grad .', '24September_2009_Thursday_heute-6084'}","(451, 451)","[280, 473]",58.10640921796213,12.500000000000002,46.06821198071898,0.0,35.0512056519623,0.0,0.0,0.0,60.64073226540546,13.54359925784043,82.66366124153137,63.65772485733032,0.3829647898674011,0.08093926310539246
die neue woche startet dann durchwachsener .,"{'auch die neue woche beginnt unbeständig .', '24September_2009_Thursday_heute-6090'}","(452, 452)","[269, 481]",57.14285714285717,18.75,43.64357804719849,0.0,33.6478173147995,0.0,0.0,0.0,57.14285714280714,13.893495485466042,84.16697978973389,70.43173313140869,0.5195153951644897,0.16821716725826263
das war es für heute schönen abend noch .,"{'ihnen noch einen schönen abend und machen sie es gut .', '24September_2009_Thursday_heute-6091'}","(453, 453)","[152, 47]",45.45454545454545,23.076923076923073,21.32007163556105,0.0,0.0,0.0,0.0,0.0,29.417475728090004,16.82827650915966,78.1484603881836,62.501341104507446,0.3630253076553345,0.15437625348567963
und nun die wettervorhersage für morgen sonntag den neunzehnten dezember .,"{'und nun die wettervorhersage für morgen sonntag den neunzehnten dezember .', '18December_2010_Saturday_tagesschau-6118'}","(454, 454)","[577, 322]",100.00000000000004,16.601831205132044,100.00000000000004,0.0,100.00000000000004,0.0,100.00000000000004,0.0,99.99999999994999,17.325923504372444,100.0,61.92985773086548,0.9859866499900818,0.18089714646339417
im süden fällt auch stellenweise regen der gefrieren kann .,"{'18December_2010_Saturday_tagesschau-6125', 'in der südhälfte regnet es gebietsweise .'}","(455, 455)","[494, 277]",18.6125445008873,14.248453076221214,0.0,0.0,0.0,0.0,0.0,0.0,22.189128816071367,12.816131237172826,68.11103820800781,66.16880297660828,0.6290005445480347,0.12320581078529358
zunächst schwacher bis mäßiger wind der im norden aus östlicher sonst aus südlicher richtung kommt .,"{'18December_2010_Saturday_tagesschau-6126', 'sonst weht der wind meist schwach aus nord bis nordost .'}","(456, 456)","[572, 341]",34.62198648765173,11.266886237695282,0.0,0.0,0.0,0.0,0.0,0.0,20.8402432282925,14.586546844610087,74.07675385475159,69.28910613059998,0.5376217365264893,0.1904011368751526
es gelten entsprechende warnungen des deutschen wetterdienstes .,"{'07August_2009_Friday_tagesschau-6165', 'es gelten entsprechende warnungen des deutschen wetterdienstes .'}","(457, 457)","[604, 511]",100.00000000000004,18.18181818181818,100.00000000000004,0.0,100.00000000000004,0.0,100.00000000000004,0.0,99.99999999994999,20.075963103566444,100.00001192092896,69.855797290802,0.925470769405365,0.21920573711395264
an der küste morgen kühle neun grad im breisgau bis achtzehn grad .,"{'21April_2010_Wednesday_tagesschau-6235', 'am tag neun grad an der nordsee und achtzehn grad im südwesten .'}","(458, 458)","[523, 207]",61.538461538461554,1.8268352405273465,45.29108136578384,0.0,0.0,0.0,0.0,0.0,38.46153846148846,4.008122612784186,75.39796829223633,64.60227370262146,0.42374950647354126,0.34562164545059204
